Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
1258182ae86060ef52d50d0c430af994	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Incertae_Sedis;s__	0.9375416033591499
7d88cb85b80e0024b54a61e7a6da3bf0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae	0.839244860449921
bc84c01dbfc576927c9a43ad8a4fbf8f	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999995026023031
a0b84d1e743c5c63fa472ebb0e5f920e	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.9999820300378668
ad58f1e40d38be537e5c492eaed8634a	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Actinomarinales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999999272546
e335f74033bc634af43ee6baa84fa247	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__	0.9967060326523299
0680d77c03416c7007890bf81b367c4e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae	0.9999738671675555
f1be300df01babcf1897e6103507179f	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__Incertae_Sedis;s__	0.9999999999894982
fa6aec9a8866ca29ab87167fcbd7bc96	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__PLTA13;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999999663913
bad02fb4b97f30182ffe6e934f54ad5f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__CCD24;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999254441463
95ebb508e4059c2fc8fbb8ae2e31d96d	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__	0.9999999919736099
35c36f390c82158a0a54d5d68efa7621	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__	0.9945705252357505
ca062221b62b696374ab9857e0e08144	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__	0.9999964878556115
0f74a957d2a112908a68b9ad19d1da6d	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae	0.9999994676019852
e2674e0200a8373a5ae8f9cbd9748cbf	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Incertae_Sedis;s__	0.999691542884513
bb740c10ad31d5779e628bccffdb5015	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__	0.9999971198656946
9e3f4b2dd9c220249d190247409ff4f7	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__Incertae_Sedis;s__	0.9999985701453218
2806035fae048301a74a05171afdafb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__	0.9999999999991475
35ebae74843490d505c7a299cab0109f	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9997559916935224
5cf6237c23c1a51ceee40eb78cc7ab9d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Amb-16S-1323;g__Incertae_Sedis;s__	0.9997580330261336
ad4cba5280fb47cbebea01e7031af61c	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Niallia;s__	0.9499234325590411
d554f717d25d5f90590ec252d3c67d0d	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999999998864
fff403787cac577298a30cf453644e2f	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__Candidatus_Alysiosphaera;s__	0.7914262607208717
1c2b8892a0d7f828d72808cd01cfd199	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae	0.9999991312614868
0fa9b44d52836d2f173f4ac532f8a013	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__	0.9999987953730889
cd0d71ff0e87b112270278bbb8ba69cb	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__Incertae_Sedis;s__	0.9999993164236606
fd1098cd571337c869bc804919b0f630	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales	0.9999988144408236
053c09f43a8ca677723e10f2650f95aa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methyloligellaceae;g__Incertae_Sedis;s__	0.7891272696341629
8562afaf3955423d4eda6d71b8b277d8	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__Incertae_Sedis;s__	0.9970387001429536
95b0d4f1aee6d2f42602026d5c634276	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera;s__	0.9999999327862265
3b3315919f5c6cf8e1051cbc3b9c2557	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Natronorubrum;s__	0.813769936728703
4457bfd8e0cc459a2088fdaa222aa3af	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae	0.8367998148592539
4c48f902fc45189421bf9a60bf0b0e64	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Actinomarinales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999999867129
83e948f389f9d97b0c975afc880989e8	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Priestia;s__	0.9793442846033698
c43ccad8f58430e360c76332e20e3172	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__	0.9999779073044166
ef4be264869b2056c5119cdb81db3e95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosospira;s__	0.9956428629362928
79b3b6c751c001ddeb49b14eb3cba615	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__Incertae_Sedis;s__	0.9999999996849169
fd168b90a99583d6b8c99a13516d2da2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__Defluviicoccus;s__	0.9999089321254545
2903937dfc516de18555f8c8b607847e	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halalkalibacter;s__	0.8861982152432106
7c0869dfc538e3115b8a02911990e263	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Antarcticibacterium;s__	0.9997391964161398
1368aca6d12ec4a9bbf16a2ff67104e1	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__	0.7016546141119095
d829bee4984f82ffc2453212157caf96	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae	0.9999999896774386
f3b163580cea29af310e7210d107fade	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__MND1;s__	0.9999999946637815
44ecd7466825308b9348e53a5016edca	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999719583062938
e9b70570f6e642a8721db4312e0b2763	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Niallia;s__	0.8418409588561014
aa980be936816779e585eb839cc05879	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae	0.9999998087308898
a0f859bad252ba1795b76db842b4573c	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Incertae_Sedis;s__	0.9986804630931022
f0c0d49e7e9f821db9c6c1f087d03eab	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae	0.999856732578455
3b380172b2b9a7af73dcd749b6a0c33c	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999648518661742
68d3771f099b1de6c295038c6fadf934	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__AKYG1722;g__Incertae_Sedis;s__	0.9999999999992185
e7ba04e161695ecc7ecbceb93fafa884	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999700920840477
6c263cc03a8efe27dbe8dd5267165f2b	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__Geoalkalibacteraceae;g__Geoalkalibacter;s__	0.9999081375663336
68a30390c8b32234e8b5807a39fbd507	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geomonas;s__	0.9453880651953788
39a936ad1211618807fccce21b8cd615	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Incertae_Sedis;s__	0.9718942888528159
b5d27377f1a5cb3e9a401294301cfdf0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__	0.9999384123015798
347f9c376538fecf9751d337d20ba070	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera;s__	0.9999994223316796
9d127ac8ec1a7b03befe92229847b811	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__	0.9999868497789838
583d166394254d3f65abfd226e0a09be	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999999935767
e9d53645483a1c7e4852f114448dd620	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__Incertae_Sedis;s__	0.9999999680858457
1add6f13c9485c8d11e38ae756b23d53	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Lysobacter;s__	0.9735339705055905
